timestamp,close,high,low,open,volume,basis,PCR,EMA_5,EMA_15,SMA_20,SMA_50,market_return,regime,position,strategy_return,z_score
2025-11-14 03:55:00,25823.19921875,25823.19921875,25784.599609375,25788.55078125,0,129.11599609374753,,25830.932288716693,25868.177324482243,25884.5650390625,25936.267890625,0.001337795276425524,-1,-1,-0.0013377952764255,2.3535423163518043
2025-11-14 04:00:00,25877.099609375,25877.25,25819.0,25824.0,0,129.38549804687136,,25846.321395602798,25869.29261009384,25883.7125,25934.3758984375,0.002087285551584994,-1,-1,-0.0020872855515849,3.6706240473189635
2025-11-14 04:05:00,25840.400390625,25878.94921875,25835.94921875,25877.19921875,0,129.20200195312282,,25844.34772727686,25865.681082660238,25881.01005859375,25931.919921875,-0.0014182122148149734,-1,-1,0.0014182122148149,-2.489598732208374
2025-11-14 04:20:00,25792.349609375,25854.69921875,25791.849609375,25854.69921875,0,128.9617480468769,,25831.071129262597,25854.40606312736,25868.68994140625,25923.479921875,-0.0024115387631268304,-1,-1,0.0024115387631268,-4.235174749706196
2025-11-14 04:30:00,25774.650390625,25814.849609375,25765.0,25811.349609375,0,128.8732519531186,,25807.73712515838,25839.65616796079,25856.59736328125,25916.0979296875,-0.0013966622066097223,-1,-1,0.0013966622066097,-2.451728831757311
2025-11-14 05:20:00,25837.400390625,25837.80078125,25786.0,25786.0,0,129.1870019531234,,25798.65334493371,25802.98451139588,25805.11474609375,25880.449921875,0.0020089034978720832,-1,-1,-0.002008903497872,3.532883005970567
2025-11-14 05:45:00,25821.94921875,25863.099609375,25814.94921875,25854.75,0,129.10974609374898,,25834.11318804168,25822.13462798068,25808.97236328125,25866.766953125,-0.0012879698030380249,-1,0,-0.0,-2.260723312694729
2025-11-14 06:40:00,25826.400390625,25834.94921875,25795.55078125,25795.55078125,0,129.1320019531231,,25807.086013104406,25807.87031568617,25811.06484375,25834.48390625,0.001135816882272822,-1,-1,-0.0011358168822728,1.9986050185569717
2025-11-14 08:05:00,25767.150390625,25806.19921875,25765.150390625,25805.0,0,128.8357519531237,,25793.89187547965,25801.609681458736,25806.54248046875,25808.98890625,-0.0015074135502075592,-1,-1,-0.0,-2.6463525329143955
2025-11-14 09:30:00,25886.25,25892.30078125,25767.599609375,25767.599609375,0,129.43125000000146,,25812.1851330647,25792.085108747968,25781.62265625,25800.213984375,0.004655275111795865,-1,0,-0.0046552751117958,8.183360565946215
2025-11-14 09:35:00,25936.349609375,25936.44921875,25887.55078125,25887.55078125,0,129.68174804687078,,25853.573291834804,25810.118171326347,25787.52509765625,25801.97796875,0.0019353753199091717,-1,0,0.0,3.403671696476728
2025-11-17 03:45:00,25951.05078125,25952.05078125,25906.599609375,25940.599609375,0,129.75525390624898,,25923.099109547173,25868.87461781541,25827.72509765625,25811.183984375,0.0013215365696208625,1,1,0.0013215365696208,2.3249708372929003
2025-11-18 03:45:00,25947.349609375,26023.599609375,25930.5,26023.599609375,0,129.73674804687107,,25990.599382644625,25997.37571503864,26000.005078125,25983.068046875,-0.0025736294985585495,1,0,-0.0025736294985585,-4.520017333355096
2025-11-19 03:45:00,25858.25,25929.849609375,25857.5,25929.849609375,0,129.2912499999984,,25887.943197332923,25919.07195684737,25941.72744140625,25951.91390625,-0.001407593826137532,-1,-1,0.0014075938261375,-2.4709390027857463
2025-11-19 03:50:00,25900.650390625,25906.80078125,25856.69921875,25858.599609375,0,129.50325195312325,,25892.17892843028,25916.76926106957,25938.232421875,25951.429921875,0.001639723903396506,-1,-1,-0.0016397239033965,2.8841224877287672
2025-11-20 03:45:00,26099.69921875,26128.69921875,26084.150390625,26128.69921875,0,130.49849609374724,,26068.14857332172,26053.953360989075,26047.29755859375,26018.8490234375,0.0018040357202671053,1,1,0.0018040357202671,3.1728681851112204
2025-11-20 08:55:00,26200.55078125,26236.5,26198.80078125,26236.5,0,131.00275390624665,,26220.086253688747,26211.02030896908,26203.49501953125,26165.7620703125,-0.0013664073135508659,1,1,-0.0013664073135508,-2.3985618084604363
2025-11-21 03:45:00,26138.75,26141.849609375,26096.5,26121.19921875,0,130.69374999999854,,26177.22401065299,26192.581975845344,26204.7076171875,26183.1100390625,-0.0022387866639618226,1,0,-0.0,-3.931596916427375
2025-11-24 03:45:00,26097.25,26134.19921875,26082.650390625,26128.30078125,0,130.48625000000175,,26077.121718294948,26091.67010163684,26109.772265625,26119.083984375,0.0012776567729821942,-1,-1,-0.0012776567729821,2.247860726025549
2025-11-24 09:30:00,25977.19921875,26057.75,25977.19921875,26039.80078125,0,129.88599609374796,,26012.61406002705,26032.820425645084,26046.1849609375,26071.7790234375,-0.002375338602762622,-1,-1,0.0023753386027626,-4.171560088577156
2025-11-25 05:25:00,25939.099609375,25976.05078125,25938.44921875,25975.44921875,0,129.6954980468763,,25972.46123688572,25986.298779123867,25985.7375,26013.826015625,-0.0013917244540475604,-1,-1,0.0013917244540475,-2.4430517029042704
2025-11-25 09:20:00,25921.69921875,25963.599609375,25920.349609375,25959.25,0,129.60849609374782,,25950.66264308992,25974.14322449549,25990.009765625,25977.4538671875,-0.0014407429836854613,1,0,-0.0,-2.5291921266091877
2025-11-26 03:45:00,25969.05078125,25969.05078125,25842.94921875,25842.94921875,0,129.8452539062455,,25908.241650459116,25922.72548540448,25945.975,25967.929921875,0.0042052875146312285,-1,-1,-0.0042052875146312,7.392595878223952
2025-11-26 04:00:00,26011.0,26014.55078125,25979.599609375,25979.900390625,0,130.0550000000003,,25967.338382543443,25944.409797076387,25941.87255859375,25969.224921875,0.0012201721292237622,-1,0,0.0,2.146842772071074
2025-11-26 05:15:00,26123.44921875,26130.5,26091.650390625,26091.650390625,0,130.6172460937487,,26097.2584528165,26065.73020527125,26044.8849609375,25999.159921875,0.00119767596966458,1,1,0.0011976759696645,2.1073101967270955
2025-11-27 03:45:00,26253.599609375,26261.25,26210.849609375,26261.25,0,131.26799804687107,,26220.93513113106,26203.395018839517,26196.794921875,26173.768984375,0.0019425628711020604,1,1,0.001942562871102,3.41630240387921
2025-11-27 06:15:00,26238.75,26270.349609375,26233.69921875,26269.599609375,0,131.19374999999854,,26261.674964959588,26273.693972224748,26281.7201171875,26245.391015625,-0.0011629841808277197,1,0,-0.0,-2.0410856668136925
2025-11-27 07:40:00,26178.30078125,26222.599609375,26175.80078125,26218.69921875,0,130.89150390624854,,26212.988351152,26231.030239702686,26236.1076171875,26259.0160546875,-0.0015237179731675266,-1,-1,0.0015237179731675,-2.675004349123706
2025-11-27 07:50:00,26154.69921875,26194.44921875,26151.400390625,26183.94921875,0,130.7734960937487,,26187.105499817557,26216.339375416897,26226.39501953125,26257.528046875,-0.0011170965752963502,-1,-1,0.0011170965752963,-1.9604472263611665
2025-11-28 04:05:00,26209.55078125,26254.44921875,26201.650390625,26252.44921875,0,131.04775390624854,,26225.730950818823,26217.59525538156,26211.81005859375,26209.1340234375,-0.001630285622499672,1,1,-0.0016302856224996,-2.8622760305576236
2025-12-01 03:45:00,26285.30078125,26319.900390625,26272.25,26319.900390625,0,131.4265039062484,,26230.160707693216,26215.70735046255,26209.71767578125,26221.92796875,0.0030815258263376943,-1,0,-0.0030815258263376,5.417805759303055
2025-12-01 06:10:00,26211.75,26261.650390625,26208.150390625,26258.849609375,0,131.05875000000017,,26238.224654396105,26245.995950910557,26253.93759765625,26241.471171875,-0.0017461462607811784,1,0,-0.0017461462607811,-3.0658783121033015
2025-12-01 08:30:00,26221.150390625,26221.400390625,26182.25,26182.25,0,131.1057519531205,,26197.922674742636,26189.15794590464,26180.67470703125,26214.854921875,0.001457067204865714,-1,0,0.0,2.563139269337448
2025-12-01 09:20:00,26140.44921875,26175.44921875,26139.349609375,26175.19921875,0,130.70224609374782,,26169.277565867415,26184.68992974817,26189.384765625,26198.1138671875,-0.001289437729037446,-1,-1,0.0012894377290374,-2.26330290389201
2025-12-01 09:30:00,26180.55078125,26180.55078125,26137.400390625,26147.19921875,0,130.9027539062481,,26166.962338302183,26179.497770920472,26186.97978515625,26194.9828515625,0.0014766137818182923,-1,-1,-0.0014766137818182,2.5974885334445865
2025-12-02 03:45:00,26141.5,26150.650390625,26096.05078125,26096.05078125,0,130.70750000000044,,26165.103314422275,26174.41896002385,26183.68740234375,26187.3128125,-0.0013160637829066069,-1,-1,0.0013160637829066,-2.3100929561196493
2025-12-02 04:10:00,26079.30078125,26114.849609375,26078.900390625,26109.150390625,0,130.39650390624956,,26111.72399613791,26143.725854998454,26160.73486328125,26175.521796875,-0.0011317552694619648,-1,-1,0.0011317552694619,-1.9862069979355983
2025-12-03 03:55:00,25962.0,26011.900390625,25954.75,26007.75,0,129.8100000000013,,26006.96245663937,26023.20536781224,26027.8048828125,26042.2559765625,-0.001799420959221587,-1,-1,0.0017994209592215,-3.1594981152738195
2025-12-03 04:00:00,25933.349609375,25976.5,25932.94921875,25963.05078125,0,129.66674804687136,,25982.424840884585,26011.973398007583,26021.52490234375,26039.4859765625,-0.0011035509831677226,-1,-1,0.0011035509831677,-1.936643512665279
2025-12-03 04:30:00,25911.69921875,25952.75,25910.75,25951.55078125,0,129.55849609374854,,25936.63686124535,25969.49492375346,25991.58486328125,26024.8289453125,-0.001512468760550778,-1,-1,0.0015124687605507,-2.655236070713246
2025-12-03 08:55:00,25921.44921875,25955.75,25918.5,25953.0,0,129.60724609374665,,25935.609084904583,25934.46872366281,25934.17998046875,25930.83703125,-0.0012425974319953959,1,1,-0.0012425974319953,-2.180990295507555
2025-12-04 03:45:00,25950.0,25985.5,25940.099609375,25981.849609375,0,129.75,,25971.021865566687,25964.447205576504,25954.93994140625,25943.6430078125,-0.0011989611759547492,1,1,-0.0011989611759547,-2.1043081589358525
2025-12-04 03:50:00,25992.650390625,25994.0,25945.900390625,25949.55078125,0,129.96325195311874,,25978.23137391945,25967.972603707563,25958.7,25945.295,0.0016435603323698977,1,1,0.0016435603323698,2.8908642570091385
2025-12-05 03:45:00,26050.599609375,26050.599609375,25991.849609375,26001.150390625,0,130.25299804687165,,26035.231512270275,26026.57599160613,26017.892578125,26016.6109765625,0.0015474609378374193,1,1,0.0,2.721988474239573
2025-12-05 04:30:00,26085.150390625,26091.599609375,26006.650390625,26023.80078125,0,130.42575195312384,,26053.701374257827,26041.990915541828,26037.97490234375,26017.755,0.002336303583475363,1,1,0.0023363035834753,4.1082242555597155
2025-12-05 04:55:00,26040.75,26092.75,26036.5,26085.25,0,130.20375000000058,,26068.50899655864,26058.605826888437,26051.30986328125,26023.1149609375,-0.0017518374527244474,1,1,-0.0017518374527244,-3.0758794624642083
2025-12-05 05:10:00,26096.25,26098.150390625,26062.849609375,26062.849609375,0,130.48125000000073,,26073.197399443296,26062.60963018356,26055.26748046875,26025.9969921875,0.0013026178707300495,1,1,0.00130261787073,2.2917249453732795
2025-12-05 09:30:00,26186.900390625,26186.900390625,26155.75,26155.75,0,130.93450195312107,,26162.933629452164,26162.520389550464,26167.64521484375,26160.9061328125,0.0012388074948861405,1,1,0.0,2.1795907615744587
2025-12-08 04:15:00,26101.150390625,26129.900390625,26097.25,26129.5,0,130.5057519531183,,26125.22268770145,26147.93787297261,26157.09013671875,26166.359140625,-0.0011174446261340565,-1,-1,0.001117444626134,-1.9610588572454941
2025-12-08 07:50:00,25971.400390625,26004.349609375,25965.44921875,26004.349609375,0,129.85700195312165,,26002.065406310867,26020.592687368997,26029.81748046875,26067.3680859375,-0.001261289680527855,-1,-1,0.0012612896805278,-2.2138382454660266
2025-12-08 08:00:00,25919.099609375,25960.05078125,25903.099609375,25957.25,0,129.5954980468705,,25964.506717040946,26001.00528993876,26016.90498046875,26058.347109375,-0.0014793562794953585,-1,-1,0.0014793562794953,-2.597047398610983
2025-12-08 09:30:00,25970.80078125,25978.94921875,25942.5,25942.5,0,129.85400390624636,,25948.70340492102,25942.370942441943,25931.05498046875,25997.6580078125,0.0012028393785894487,-1,0,-0.0012028393785894,2.1163838722501174
2025-12-09 03:45:00,25819.94921875,25889.849609375,25819.94921875,25867.099609375,0,129.09974609374694,,25904.21948723758,25931.03223587397,25931.430078125,25981.5319921875,-0.00435169203095076,-1,-1,0.0043516920309507,-7.644612482281749
2025-12-09 04:45:00,25832.25,25848.849609375,25782.25,25784.05078125,0,129.16125000000102,,25789.945363342384,25807.05329208778,25839.75517578125,25913.6840234375,0.0018693423759872374,-1,-1,-0.0018693423759872,3.2876317864684848
2025-12-09 05:25:00,25829.19921875,25830.099609375,25794.94921875,25797.55078125,0,129.14599609374272,,25812.16834462877,25810.76908968829,25790.06513671875,25880.9060546875,0.0012210391218572259,-1,0,-0.0012210391218572,2.1483663410835945
